timestamp; stationId; stationName; departureId; delay; canceled; left; isExtra; destId; destName; arrivalTime; vehicleName, platform
1702181100;BE.NMBS.008886348;Leuze;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702184220;BE.NMBS.IC1905;1
1702181103;BE.NMBS.008891009;Brugge;0;0;0;0;0;BE.NMBS.008831765;Genk;1702181340;BE.NMBS.IC1504;0
1702181103;BE.NMBS.008891009;Brugge;1;0;0;0;0;BE.NMBS.008844628;Eupen;1702184160;BE.NMBS.IC505;1
1702181105;BE.NMBS.008891140;Aalter;0;0;0;0;0;BE.NMBS.008831765;Genk;1702182240;BE.NMBS.IC1504;1
1702181111;BE.NMBS.008891702;Oostende;0;0;0;0;0;BE.NMBS.008844628;Eupen;1702183200;BE.NMBS.IC505;1
1702181111;BE.NMBS.008892007;Gent-Sint-Pieters;0;0;0;0;0;BE.NMBS.008893542;Schellebelle;1702181400;BE.NMBS.BUS12060;1
1702181111;BE.NMBS.008892007;Gent-Sint-Pieters;1;0;0;0;0;BE.NMBS.008844628;Eupen;1702182240;BE.NMBS.IC504;1
1702181111;BE.NMBS.008892007;Gent-Sint-Pieters;2;0;0;0;0;BE.NMBS.008831765;Genk;1702183200;BE.NMBS.IC1504;1
1702181111;BE.NMBS.008892007;Gent-Sint-Pieters;3;0;0;0;0;BE.NMBS.008892106;Deinze;1702184640;BE.NMBS.BUS11073;1
1702181112;BE.NMBS.008892080;De Pinte;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702184400;BE.NMBS.BUS11093;1
1702181113;BE.NMBS.008892106;Deinze;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702183380;BE.NMBS.BUS11093;1
1702181116;BE.NMBS.008892601;Oudenaarde;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702182660;BE.NMBS.IC2303;1
1702181119;BE.NMBS.008893013;Merelbeke;0;0;0;0;0;BE.NMBS.008893542;Schellebelle;1702182360;BE.NMBS.BUS12060;1
1702181119;BE.NMBS.008893039;Melle;0;0;0;0;0;BE.NMBS.008893542;Schellebelle;1702182840;BE.NMBS.BUS12060;1
1702181121;BE.NMBS.008893120;Gent-Dampoort;0;0;0;0;0;BE.NMBS.008891702;Oostende;1702184340;BE.NMBS.IC1826;1
1702181123;BE.NMBS.008893401;Dendermonde;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702183080;BE.NMBS.BUS12020;1
1702181123;BE.NMBS.008893401;Dendermonde;1;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183200;BE.NMBS.IC2227;1
1702181124;BE.NMBS.008893526;Schoonaarde;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702184100;BE.NMBS.BUS12020;1
1702181124;BE.NMBS.008893534;Wichelen;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702184460;BE.NMBS.BUS12020;1
1702181124;BE.NMBS.008893542;Schellebelle;0;0;0;0;0;BE.NMBS.008895000;Aalst;1702184460;BE.NMBS.IC13120;1
1702181125;BE.NMBS.008893559;Wetteren;0;0;0;0;0;BE.NMBS.008893542;Schellebelle;1702183680;BE.NMBS.BUS12060;1
1702181127;BE.NMBS.008894201;Lokeren;0;0;0;0;0;BE.NMBS.008891702;Oostende;1702183440;BE.NMBS.IC1826;1
1702181128;BE.NMBS.008894508;Sint-Niklaas;0;0;0;0;0;BE.NMBS.008891702;Oostende;1702182840;BE.NMBS.IC1826;1
1702181128;BE.NMBS.008894508;Sint-Niklaas;1;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702184460;BE.NMBS.IC705;1
1702181129;BE.NMBS.008894748;Beveren;0;0;0;0;0;BE.NMBS.008891702;Oostende;1702182300;BE.NMBS.IC1826;1
1702181130;BE.NMBS.008895000;Aalst;0;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702183920;BE.NMBS.BUS11141;1
1702181131;BE.NMBS.008895091;Erembodegem;0;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702184520;BE.NMBS.BUS11141;1
1702181132;BE.NMBS.008895208;Zottegem;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702183620;BE.NMBS.IC2303;1
1702181132;BE.NMBS.008895208;Zottegem;1;0;0;0;0;BE.NMBS.008811601;Ottignies;1702184220;BE.NMBS.S86555;1
1702181132;BE.NMBS.008895232;Munkzwalm;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702183140;BE.NMBS.IC2303;1
1702181133;BE.NMBS.008895422;Hillegem;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702184520;BE.NMBS.S86555;1
1702181134;BE.NMBS.008895430;Herzele;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702184700;BE.NMBS.S86555;1
1702181136;BE.NMBS.008895505;Geraardsbergen;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702184700;BE.NMBS.S521876;0
1702181141;BE.NMBS.008895802;Denderleeuw;0;60;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702181760;BE.NMBS.S102076;1
1702181141;BE.NMBS.008895802;Denderleeuw;1;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702184700;BE.NMBS.IC2303;1
1702181141;BE.NMBS.008895836;Liedekerke;0;60;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702182000;BE.NMBS.S102076;1
1702181141;BE.NMBS.008895836;Liedekerke;1;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702184520;BE.NMBS.IC3628;1
1702181143;BE.NMBS.008896008;Kortrijk;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702181460;BE.NMBS.IC2303;1
1702181143;BE.NMBS.008896008;Kortrijk;1;0;0;0;0;BE.NMBS.008892106;Deinze;1702182120;BE.NMBS.L13040;1
1702181143;BE.NMBS.008896008;Kortrijk;2;0;0;0;0;BE.NMBS.008892106;Deinze;1702184220;BE.NMBS.IC13020;1
1702181143;BE.NMBS.008896115;Harelbeke;0;0;0;0;0;BE.NMBS.008892106;Deinze;1702182420;BE.NMBS.L13040;1
1702181143;BE.NMBS.008896149;Waregem;0;0;0;0;0;BE.NMBS.008892106;Deinze;1702182780;BE.NMBS.L13040;1
1702181144;BE.NMBS.008896305;Menen;0;0;0;0;0;BE.NMBS.008892106;Deinze;1702182900;BE.NMBS.IC13020;1
1702181144;BE.NMBS.008896370;Wevelgem;0;0;0;0;0;BE.NMBS.008892106;Deinze;1702183200;BE.NMBS.IC13020;1
1702181145;BE.NMBS.008896388;Bissegem;0;0;0;0;0;BE.NMBS.008892106;Deinze;1702183500;BE.NMBS.IC13020;1
1702181145;BE.NMBS.008896396;Wervik;0;60;0;0;0;BE.NMBS.008892106;Deinze;1702182600;BE.NMBS.IC13020;1
1702181146;BE.NMBS.008896412;Comines;0;60;0;0;0;BE.NMBS.008892106;Deinze;1702182300;BE.NMBS.IC13020;1
1702181146;BE.NMBS.008896503;Ieper;0;60;0;0;0;BE.NMBS.008892106;Deinze;1702181700;BE.NMBS.IC13020;1
1702181146;BE.NMBS.008896735;Poperinge;0;0;0;0;0;BE.NMBS.008892106;Deinze;1702181220;BE.NMBS.IC13020;1
1702181395;BE.NMBS.008200100;Lëtzebuerg;0;0;0;0;0;BE.NMBS.008866605;Athus;1702183800;BE.NMBS.L5055;1
1702181401;BE.NMBS.008200710;Hollerich;0;0;0;0;0;BE.NMBS.008866605;Athus;1702183980;BE.NMBS.L5055;1
1702181401;BE.NMBS.008200712;Leudelange;0;0;0;0;0;BE.NMBS.008866605;Athus;1702184280;BE.NMBS.L5055;1
1702181401;BE.NMBS.008200714;Dippach-Reckange;0;0;0;0;0;BE.NMBS.008866605;Athus;1702184520;BE.NMBS.L5055;1
1702181402;BE.NMBS.008200716;Schouweiler;0;0;0;0;0;BE.NMBS.008866605;Athus;1702184700;BE.NMBS.L5055;1
1702181402;BE.NMBS.008200718;Bascharage-Sanem;0;0;0;0;0;BE.NMBS.008866605;Athus;1702184940;BE.NMBS.L5055;1
1702181411;BE.NMBS.008721202;Strasbourg;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702184820;BE.NMBS.TGV9891;1
1702181433;BE.NMBS.008811163;Bordet;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702183860;BE.NMBS.S194004;1
1702181435;BE.NMBS.008811213;Diegem;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702181700;BE.NMBS.IC1903;1
1702181435;BE.NMBS.008811213;Diegem;1;0;0;0;0;BE.NMBS.008885001;Tournai;1702183920;BE.NMBS.IC1927;1
1702181435;BE.NMBS.008811221;Zaventem;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702182000;BE.NMBS.IC1903;1
1702181435;BE.NMBS.008811221;Zaventem;1;0;0;0;0;BE.NMBS.008885001;Tournai;1702183680;BE.NMBS.IC1927;1
1702181437;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702183320;BE.NMBS.S194004;1
1702181437;BE.NMBS.008811304;Brussel-Luxemburg/Bruxelles-Luxembourg;1;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702184760;BE.NMBS.IC2126;1
1702181438;BE.NMBS.008811411;Etterbeek;0;0;1;0;0;BE.NMBS.008833001;Leuven;1702182840;BE.NMBS.S194004;1
1702181441;BE.NMBS.008811601;Ottignies;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183320;BE.NMBS.IC2126;1
1702181441;BE.NMBS.008811601;Ottignies;1;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702183800;BE.NMBS.IC5726;1
1702181441;BE.NMBS.008811601;Ottignies;2;0;0;0;0;BE.NMBS.008863008;Namur;1702184640;BE.NMBS.L6256;0
1702181442;BE.NMBS.008811676;Louvain-la-Neuve;0;0;0;0;0;BE.NMBS.008811601;Ottignies;1702184280;BE.NMBS.S85676;1
1702181443;BE.NMBS.008811726;Wavre;0;0;0;0;0;BE.NMBS.008863115;Jambes;1702184940;BE.NMBS.S614556;1
1702181445;BE.NMBS.008811825;Court-Saint-Étienne;0;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702184100;BE.NMBS.IC5726;1
1702181446;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702183500;BE.NMBS.S194004;1
1702181446;BE.NMBS.008811916;Brussel-Schuman/Bruxelles-Schuman;1;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702184940;BE.NMBS.IC2126;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702182000;BE.NMBS.IC3704;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702183020;BE.NMBS.IC3628;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;2;0;0;0;0;BE.NMBS.008881000;Mons;1702183380;BE.NMBS.IC3726;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;3;60;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183800;BE.NMBS.S102076;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;4;60;0;0;0;BE.NMBS.008891702;Oostende;1702183860;BE.NMBS.IC527;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;5;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702183980;BE.NMBS.IC2804;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;6;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702184100;BE.NMBS.IC3126;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;7;0;0;0;0;BE.NMBS.008400058;Amsterdam CS;1702184160;BE.NMBS.IC9211;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;8;60;0;0;0;BE.NMBS.008885001;Tournai;1702184460;BE.NMBS.IC1927;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;9;0;0;0;0;BE.NMBS.008895208;Zottegem;1702184640;BE.NMBS.S86577;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;10;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702184640;BE.NMBS.IC1904;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;11;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702184820;BE.NMBS.S102055;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;12;0;0;0;0;BE.NMBS.008844628;Eupen;1702184820;BE.NMBS.IC504;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;13;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702184880;BE.NMBS.IC2227;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;14;0;0;0;0;BE.NMBS.008814209;Nivelles;1702185000;BE.NMBS.S11976;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;15;0;0;0;0;BE.NMBS.008833001;Leuven;1702185000;BE.NMBS.S23755;1
1702181446;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;16;840;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702185000;BE.NMBS.IC3105;1
1702181447;BE.NMBS.008812021;Bockstael;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183440;BE.NMBS.S102076;1
1702181447;BE.NMBS.008812047;Jette;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183320;BE.NMBS.S102076;1
1702181447;BE.NMBS.008812047;Jette;1;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702184400;BE.NMBS.IC2227;1
1702181450;BE.NMBS.008812211;Sint-Agatha-Berchem/Berchem-Sainte-Agathe;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183080;BE.NMBS.S102076;1
1702181450;BE.NMBS.008812229;Groot-Bijgaarden;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702182960;BE.NMBS.S102076;1
1702181451;BE.NMBS.008812237;Dilbeek;0;60;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702182780;BE.NMBS.S102076;1
1702181451;BE.NMBS.008812245;Sint-Martens-Bodegem;0;60;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702182540;BE.NMBS.S102076;1
1702181451;BE.NMBS.008812252;Ternat;0;120;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702182360;BE.NMBS.S102076;1
1702181452;BE.NMBS.008812260;Essene-Lombeek;0;120;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702182120;BE.NMBS.S102076;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702181640;BE.NMBS.IC3704;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;1;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702183260;BE.NMBS.IC3628;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;2;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702183440;BE.NMBS.IC2804;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;3;0;0;0;0;BE.NMBS.008881000;Mons;1702183680;BE.NMBS.IC3726;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;4;0;0;0;0;BE.NMBS.008400058;Amsterdam CS;1702183740;BE.NMBS.IC9211;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;5;60;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702184040;BE.NMBS.S102076;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;6;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702184160;BE.NMBS.IC1904;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;7;0;0;0;0;BE.NMBS.008891702;Oostende;1702184160;BE.NMBS.IC527;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;8;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702184400;BE.NMBS.IC3126;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;9;0;0;0;0;BE.NMBS.008844628;Eupen;1702184460;BE.NMBS.IC504;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;10;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702184460;BE.NMBS.S102055;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;11;0;0;0;0;BE.NMBS.008833001;Leuven;1702184640;BE.NMBS.S23755;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;12;900;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702184640;BE.NMBS.IC3105;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;13;0;0;0;0;BE.NMBS.008885001;Tournai;1702184760;BE.NMBS.IC1927;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;14;0;0;0;0;BE.NMBS.008863503;Dinant;1702184820;BE.NMBS.IC2506;1
1702181452;BE.NMBS.008813003;Brussel-Centraal/Bruxelles-Central;15;0;0;0;0;BE.NMBS.008895208;Zottegem;1702184880;BE.NMBS.S86577;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;0;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702183140;BE.NMBS.IC2804;0
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1;0;0;0;0;BE.NMBS.008400058;Amsterdam CS;1702183440;BE.NMBS.IC9211;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;2;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702183680;BE.NMBS.IC3628;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;3;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702183860;BE.NMBS.IC1904;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;4;0;0;0;0;BE.NMBS.008844628;Eupen;1702184160;BE.NMBS.IC504;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;5;0;0;0;0;BE.NMBS.008881000;Mons;1702184160;BE.NMBS.IC3726;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;6;0;0;0;0;BE.NMBS.008895802;Denderleeuw;1702184220;BE.NMBS.S102055;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;7;960;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702184340;BE.NMBS.IC3105;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;8;0;0;0;0;BE.NMBS.008833001;Leuven;1702184400;BE.NMBS.S23755;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;9;0;0;0;0;BE.NMBS.008891702;Oostende;1702184580;BE.NMBS.IC527;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;10;0;0;0;0;BE.NMBS.008863503;Dinant;1702184580;BE.NMBS.IC2506;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;11;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702184820;BE.NMBS.IC3126;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;12;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702184820;BE.NMBS.S11756;1
1702181453;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;13;0;0;0;0;BE.NMBS.008819406;Brussels Airport - Zaventem;1702184940;BE.NMBS.IC3705;1
1702181455;BE.NMBS.008814142;Linkebeek;0;0;1;0;0;BE.NMBS.008833001;Leuven;1702181760;BE.NMBS.S194004;1
1702181455;BE.NMBS.008814167;Sint-Genesius-Rode;0;0;1;0;0;BE.NMBS.008833001;Leuven;1702181400;BE.NMBS.S194004;1
1702181455;BE.NMBS.008814167;Sint-Genesius-Rode;1;0;0;0;0;BE.NMBS.008833001;Leuven;1702184760;BE.NMBS.S194005;1
1702181456;BE.NMBS.008814209;Nivelles;0;1320;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702182600;BE.NMBS.IC3105;1
1702181456;BE.NMBS.008814209;Nivelles;1;180;0;0;0;BE.NMBS.008833001;Leuven;1702183380;BE.NMBS.S194005;1
1702181456;BE.NMBS.008814209;Nivelles;2;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702184460;BE.NMBS.S11956;1
1702181456;BE.NMBS.008814241;Lillois;0;60;0;0;0;BE.NMBS.008833001;Leuven;1702183860;BE.NMBS.S194005;1
1702181456;BE.NMBS.008814241;Lillois;1;0;0;0;0;BE.NMBS.008812005;Brussel-Noord/Bruxelles-Nord;1702184820;BE.NMBS.S11956;1
1702181457;BE.NMBS.008814258;Braine-l'Alleud;0;1140;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702183260;BE.NMBS.IC3105;1
1702181457;BE.NMBS.008814258;Braine-l'Alleud;1;0;0;0;0;BE.NMBS.008833001;Leuven;1702184220;BE.NMBS.S194005;1
1702181457;BE.NMBS.008814266;Waterloo;0;0;0;0;0;BE.NMBS.008833001;Leuven;1702184460;BE.NMBS.S194005;1
1702181461;BE.NMBS.008814449;Sint-Job;0;0;1;0;0;BE.NMBS.008833001;Leuven;1702182060;BE.NMBS.S194004;1
1702181461;BE.NMBS.008814456;Boondaal/Boondael;0;0;1;0;0;BE.NMBS.008833001;Leuven;1702182480;BE.NMBS.S194004;1
1702181461;BE.NMBS.008814464;Diesdelle/Vivier d'Oie;0;0;1;0;0;BE.NMBS.008833001;Leuven;1702182240;BE.NMBS.S194004;1
1702181463;BE.NMBS.008819406;Brussels Airport - Zaventem;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702182300;BE.NMBS.IC3628;1
1702181463;BE.NMBS.008819406;Brussels Airport - Zaventem;1;0;0;0;0;BE.NMBS.008881000;Mons;1702182600;BE.NMBS.IC3726;1
1702181463;BE.NMBS.008819406;Brussels Airport - Zaventem;2;0;0;0;0;BE.NMBS.008885001;Tournai;1702183320;BE.NMBS.IC1927;1
1702181463;BE.NMBS.008819406;Brussels Airport - Zaventem;3;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702183920;BE.NMBS.IC2626;1
1702181463;BE.NMBS.008819406;Brussels Airport - Zaventem;4;0;0;0;0;BE.NMBS.008833001;Leuven;1702184520;BE.NMBS.S194004;1
1702181463;BE.NMBS.008819406;Brussels Airport - Zaventem;5;0;0;0;0;BE.NMBS.008814209;Nivelles;1702184640;BE.NMBS.S194027;1
1702181463;BE.NMBS.008819406;Brussels Airport - Zaventem;6;0;0;0;0;BE.NMBS.008831005;Hasselt;1702185000;BE.NMBS.IC2605;1
1702181463;BE.NMBS.008819406;Brussels Airport - Zaventem;7;0;0;0;0;BE.NMBS.008400058;Amsterdam CS;1702185060;BE.NMBS.IC9211;1
1702181463;BE.NMBS.008821006;Antwerpen-Centraal;0;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702182960;BE.NMBS.IC705;1
1702181463;BE.NMBS.008821006;Antwerpen-Centraal;1;0;0;0;0;BE.NMBS.008831005;Hasselt;1702182960;BE.NMBS.IC2605;1
1702181463;BE.NMBS.008821006;Antwerpen-Centraal;2;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183200;BE.NMBS.IC3326;1
1702181463;BE.NMBS.008821006;Antwerpen-Centraal;3;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183500;BE.NMBS.S11776;1
1702181463;BE.NMBS.008821006;Antwerpen-Centraal;4;0;0;0;0;BE.NMBS.008400526;Roosendaal;1702183800;BE.NMBS.S322555;1
1702181463;BE.NMBS.008821006;Antwerpen-Centraal;5;0;0;0;0;BE.NMBS.008891702;Oostende;1702184760;BE.NMBS.IC1827;1
1702181463;BE.NMBS.008821006;Antwerpen-Centraal;6;0;0;0;0;BE.NMBS.008872009;Charleroi-Central;1702184940;BE.NMBS.IC3127;1
1702181463;BE.NMBS.008821006;Antwerpen-Centraal;7;0;0;0;0;BE.NMBS.008832664;Hamont;1702184940;BE.NMBS.IC4306;1
1702181465;BE.NMBS.008821063;Antwerpen-Luchtbal;0;0;0;0;0;BE.NMBS.008400526;Roosendaal;1702184100;BE.NMBS.S322555;1
1702181465;BE.NMBS.008821071;Ekeren;0;0;0;0;0;BE.NMBS.008400526;Roosendaal;1702184520;BE.NMBS.S322555;1
1702181465;BE.NMBS.008821089;Antwerpen-Noorderdokken;0;0;0;0;0;BE.NMBS.008400526;Roosendaal;1702184280;BE.NMBS.S322555;1
1702181466;BE.NMBS.008821121;Antwerpen-Berchem;0;0;0;0;0;BE.NMBS.008891702;Oostende;1702181400;BE.NMBS.IC1826;1
1702181466;BE.NMBS.008821121;Antwerpen-Berchem;1;0;0;0;0;BE.NMBS.008821006;Antwerpen-Centraal;1702183080;BE.NMBS.IC4325;1
1702181466;BE.NMBS.008821121;Antwerpen-Berchem;2;0;0;0;0;BE.NMBS.008892007;Gent-Sint-Pieters;1702183260;BE.NMBS.IC705;1
1702181466;BE.NMBS.008821121;Antwerpen-Berchem;3;0;0;0;0;BE.NMBS.008831005;Hasselt;1702183260;BE.NMBS.IC2605;1
1702181466;BE.NMBS.008821121;Antwerpen-Berchem;4;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183500;BE.NMBS.IC3326;1
1702181466;BE.NMBS.008821121;Antwerpen-Berchem;5;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183800;BE.NMBS.S11776;1
1702181467;BE.NMBS.008821154;Mortsel-Deurnesteenweg;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183980;BE.NMBS.S11776;1
1702181467;BE.NMBS.008821196;Antwerpen-Zuid;0;60;0;0;0;BE.NMBS.008891702;Oostende;1702181700;BE.NMBS.IC1826;1
1702181468;BE.NMBS.008821238;Mortsel-Oude God;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702183740;BE.NMBS.IC3326;1
1702181468;BE.NMBS.008821238;Mortsel-Oude God;1;60;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702184100;BE.NMBS.S11776;1
1702181469;BE.NMBS.008821311;Kontich-Lint;0;0;0;0;0;BE.NMBS.008814001;Brussel-Zuid/Bruxelles-Midi;1702184460;BE.NMBS.S11776;1
